0,1,2,3,4,5,6,7
472591.3471912542,20535.804750473202,12330.426443560747,3.485188111258215,517789.9202293114,79645.10936433071,12330.426443560747,0.36091811957939235
474631.9671002657,44005.742430656115,39410.58923525746,4.218023461566965,494837.80904428446,69216.14533222507,39410.58923525746,1.2075060315228774
510289.2110397572,55235.75250060584,30182.452396764027,7.6599010313876486,523690.49205274787,44640.71829746393,30182.452396764027,7.328088492298441
534393.4286047181,74675.33713122681,50378.45675539026,2.5500273768359247,566380.0151183251,48429.84820926389,50378.45675539026,1.5425208553227032
515822.1023189231,73823.2065494752,52633.209998936705,6.434597193473178,555070.0158696123,35714.16083245433,52633.209998936705,1.8591429257196974
450874.6038403701,39031.326329038915,49877.136076513365,7.081601503986865,499508.05946413544,56542.30888915525,49877.136076513365,5.8859373279552205
421358.4884245134,22909.607853629022,26326.831037317017,5.3176413730844,444051.6797760541,75001.52652924543,26326.831037317017,3.36361278496001
422212.6781356885,54276.68397236428,44159.689397665556,6.012219542111462,451728.27683214715,81445.42650076884,44159.689397665556,2.47929314186388
596676.2340327821,74643.61960322727,67609.48278770021,9.166812730484525,632498.5312028478,64151.18051864153,67609.48278770021,1.8480277790454072
468905.0124136348,61823.495646714786,82111.70292029626,7.859971506943516,480826.4454748912,88725.1845627554,82111.70292029626,3.4676679176643908
549282.1397176232,32497.793164291095,40023.24891366315,6.869748518779271,586048.2047823775,76534.15647606368,40023.24891366315,4.186813483201719
493024.76302030904,71066.42026794882,74741.6209804381,8.459796434346575,525438.9374748899,74872.5790640569,74741.6209804381,7.08968862311745
544284.4544705125,56093.05150803715,80531.04107367237,5.391737702915067,560864.3053133778,55598.06493908969,80531.04107367237,2.243181734234964
450862.06602897693,61416.12145998162,85987.82143953515,4.780538063238792,470253.55924164027,51581.92038062586,85987.82143953515,0.5052246764143591
553555.3927098932,43872.647745969836,35226.507779798914,4.562658727183259,590243.7567457359,77043.46813190216,35226.507779798914,3.4462105598149204
597731.6163125024,67259.50713718613,44051.72735605835,7.536003051937307,613333.5801250144,31298.840696417778,44051.72735605835,5.681804977259201
551150.595470816,22656.869054426068,29063.847350518696,6.190814913783215,591704.8741028971,48182.72757153641,29063.847350518696,2.190043279605642
505866.10974878643,39771.16700798233,55921.68264138854,5.417999091073909,523779.43957289396,52859.19830061722,55921.68264138854,3.2732807047781485
579900.8413003726,41885.94613886825,36032.733832454185,8.792735727236158,599460.7347509434,50528.33892701224,36032.733832454185,4.110744765757837
468954.8146229269,47985.86860442569,55746.178829103796,2.593231411022476,480041.92524765723,38677.69414234927,55746.178829103796,1.7961943504060855
409801.3211118655,46247.061385683366,51295.45762536875,2.490831819573003,436565.77825464914,61842.496615857846,51295.45762536875,0.18129882567608502
439715.414151073,58854.475162951254,49884.02147975622,3.873124098407016,463471.78601441823,57381.10441629583,49884.02147975622,2.385210458072089
451678.00303218473,77978.31469343444,111963.81644955826,6.155258989831378,485923.08798200736,38494.228372564394,111963.81644955826,4.096968499024475
464301.4396017551,73559.35245879841,58656.087124673715,9.478248269882556,503706.40447964263,69448.6608601644,58656.087124673715,2.9528639477596514
581003.4812874394,51266.25932164542,64409.531808881235,6.7916874809961625,603931.137722571,89706.03673361108,64409.531808881235,5.516519792814271
475983.92668385967,71064.61826026547,105693.32043027157,5.314635910618621,515667.925587571,32726.095329598204,105693.32043027157,4.3712944956306155
561016.1470067496,33700.29592047179,22803.40751931192,3.312412837133777,605673.9469738118,40318.33261229473,22803.40751931192,2.1721043796460022
419314.0756613705,26901.03695810651,35915.24340634483,2.417757368034362,459334.6201178188,39784.29827663711,35915.24340634483,1.1755350050675417
476283.8275728603,77220.9436559293,46587.69172459774,6.17621739337644,495457.79037436715,71983.83351021909,46587.69172459774,1.547038597049771
481361.7166372091,56902.067906452656,78528.00556696035,9.198865877825966,503336.37627141376,77906.07958448306,78528.00556696035,2.0427976829616754
427271.11269234726,62342.44764764242,41449.48802790904,8.236710421074916,464357.6177105733,51089.14468509899,41449.48802790904,5.015116276984968
557052.8693613516,64944.73246464199,44029.45934016103,3.598739516103219,592113.2961977547,31923.157659478307,44029.45934016103,2.0923933748357655
446527.95874688553,74528.2933212443,90350.232325728,1.514191174714564,485423.98508891906,50540.381399714606,90350.232325728,0.23870285779547842
555666.9832902395,66003.23254788076,58662.912397034605,3.3994174316830157,591340.421801055,73244.44037762069,58662.912397034605,2.8987493962220987
484871.0850975133,47790.27195581599,59420.39402771679,7.695463931281853,512363.38843491004,67784.4947095743,59420.39402771679,6.180919288565332
431355.97383033537,25946.655828667124,24232.184390270846,8.262145219607016,468243.45309632603,32885.04916943075,24232.184390270846,5.742594350463958
540828.0951757013,45838.327150314006,63029.5278814197,6.372120794248062,569331.6507123419,71740.72414215058,63029.5278814197,4.884705349853062
572916.7928363469,32406.67075427265,30491.82071891308,6.2595739394477246,592061.0911509158,64828.83999337365,30491.82071891308,5.848450414881312
563309.4215114951,53820.55246597653,43662.8278743108,6.683877906423785,577102.684479549,45098.439994684566,43662.8278743108,6.616451029022197
402648.17262697086,25584.33610787704,18971.203261618226,4.432957165701015,424582.00904250465,44327.532870600815,18971.203261618226,2.0438296302929073
569811.9591724357,29500.903479830988,15728.481208059744,4.55429845851835,607591.1829990741,65945.94205181154,15728.481208059744,2.0330798444345497
595022.9301670635,23998.420864053714,15507.652115972003,9.395224901759374,626652.9489023364,31595.930141265806,15507.652115972003,3.041879123070967
429654.4802795241,41247.780658666685,25824.379273981787,7.739442024276821,451058.80835787946,76035.87400099207,25824.379273981787,6.363454249147662
592602.3040452292,52549.17585145409,71852.77472110385,2.590112454044637,620272.1097168899,50889.73444994744,71852.77472110385,2.422245377420157
474916.3947700627,56564.63436558449,51571.03495132669,9.45600001503626,508996.08974149235,72695.42209983028,51571.03495132669,1.7077173497522316
544074.5916088412,60955.75264035344,38133.831754350875,7.375057238654693,590632.3462523377,79101.97547726482,38133.831754350875,3.5544532600007526
401285.4822393083,51623.17856604928,71946.06960753011,3.268961725729896,436730.3774957898,75859.17504760268,71946.06960753011,1.1491089258670786
437298.52486536035,72468.35388881768,66393.41250909465,3.7264158133420393,465089.9885233712,75559.28562933076,66393.41250909465,3.6217960930475552
496246.33449799987,26399.82363257994,31307.065624385417,9.086012025431826,513402.76565292507,80533.72988700023,31307.065624385417,2.5435108533033435
426402.46786276123,44963.223194072074,42637.72277862782,8.736591213145179,459503.2793897982,50068.61975093327,42637.72277862782,5.054059973629142
410964.6723531763,53982.73606911977,77518.54782548931,1.9756697762775253,446355.82092601346,82944.79378087437,77518.54782548931,1.6213985440048384
455806.7587306757,61041.18881069807,89886.64788018397,2.147792595637042,496194.18722821923,67319.79193045423,89886.64788018397,1.8305818639755036
591721.4939825083,72602.43809112493,90623.30133510962,3.8581991090826047,629059.3631670709,61625.527394578225,90623.30133510962,0.38652505757855055
571182.2472703708,30548.083144314965,25966.805345669167,1.7849957252706594,610937.5287064527,53157.409466654775,25966.805345669167,1.6961279146612882
488051.8540216057,29181.451468095758,39605.016681824716,1.5510904629902704,534169.6686555996,39300.160844408965,39605.016681824716,1.0837864620164972
456208.99735999724,62419.62050399894,37556.381222297285,8.68074075616359,466294.42296635616,57197.232166570015,37556.381222297285,5.086271969247304
572845.7127716098,60371.16625362405,38165.55582579296,7.293390976047131,614868.98844798,85509.41802680862,38165.55582579296,1.3766002734705431
497553.370480926,46008.64100377381,47114.58525502583,9.178962718110709,540329.6967668936,75323.15618250801,47114.58525502583,4.873849202948306
571910.86504017,74909.73619999798,102581.83651083619,7.384293121990043,588571.1068558309,73121.25518329372,102581.83651083619,7.3429475766889425
536332.7857325429,35057.61519503162,46422.92008413642,9.460088380306837,577586.3090249018,61429.28047894336,46422.92008413642,3.0183107163805722
547082.855810408,65467.88985728242,51452.92340178327,8.747034336139532,566153.5966594061,85784.0923493405,51452.92340178327,5.152261863399464
441169.36608193687,77676.50144377732,94120.14681466862,8.773010124307058,478865.0762219089,71203.588346011,94120.14681466862,5.017811220414725
430055.07372513774,52788.88229188152,61233.07995517711,5.301611629312736,460971.5535297041,56098.08255266657,61233.07995517711,0.7772233767255267
493364.46936480625,73484.00258877716,45696.19813743937,3.9115445891701404,514717.9957833457,63084.103777530974,45696.19813743937,0.6602021438297675
441510.4656194041,31883.56035374052,42574.25021110707,1.7572067299091545,475446.30155287473,49896.694286397505,42574.25021110707,1.3480586903721006
462969.3783729302,31026.73296623188,31042.957938396652,7.892834800567478,477730.4406103586,56320.40445413557,31042.957938396652,2.7216796748075525
478684.1523838994,27169.648850293277,28165.53611206211,3.921091334004183,495112.9524243536,86601.59180304623,28165.53611206211,1.7272588188458204
440929.2456686613,61033.11781937169,31425.726737710964,4.4999115767720355,465264.6615647997,83423.32839359823,31425.726737710964,0.3540790287129143
547913.2194633838,38065.26147454906,31915.28558744004,1.1354785020837492,578547.744084065,65348.184205250654,31915.28558744004,0.5382234276498409
549353.1603514971,27982.84284965453,21401.95610874369,6.593350114594175,564332.9278955971,44123.282567283706,21401.95610874369,4.758662916104652
505939.2922092896,63553.60145815803,60985.933758297964,5.269719754326199,536650.7353885012,47517.27247288065,60985.933758297964,0.49007219127030666
479893.59481611435,58813.802213344956,63947.65594785721,4.349340110517844,511297.1678572992,62989.39241856294,63947.65594785721,2.450081161062829
467959.6188857202,33398.59684563229,44393.17173377891,8.611361089849268,500728.4471871002,69681.56598195688,44393.17173377891,6.7079300420597745
559723.6790390564,78634.40455816055,84797.1659113128,3.788876023874819,599170.7319136399,75866.20028635238,84797.1659113128,1.1265188120160874
567311.4517377578,59247.68886190385,51150.06289941122,8.74232844180091,613125.0370187795,86397.9099667632,51150.06289941122,6.939891049698075
521006.93764826976,78131.67993686783,106613.36169765767,1.3117655361572067,563610.8196494302,86944.34759508508,106613.36169765767,0.62679099057259
561883.7161145791,48655.06021512419,63826.83053186483,3.400467331959905,593298.8565670528,41216.526138457026,63826.83053186483,1.534870838829047
460512.83304264065,50819.0501371414,70531.30254720112,3.4821049849751686,491246.02194622025,74118.75286025672,70531.30254720112,2.729685350526928
530529.4858202226,62622.61045901477,86770.30318827035,7.442979743549904,545415.4975426083,59912.06128860597,86770.30318827035,6.497719891237851
450653.6126419494,61175.47358114762,41902.25310143755,7.5581422736642185,463863.96299569914,75041.3207205006,41902.25310143755,0.8894823642336331
440520.3394868732,49566.93502582256,61303.05880773938,2.8182794999321255,473676.31747407373,52278.31952488754,61303.05880773938,1.0018699202871373
442469.0140073309,59540.713124620226,34152.064116294336,6.945241782821171,463964.3172262192,67361.02471449031,34152.064116294336,5.941175227968873
546975.2975616804,70107.61675759664,48829.59667841311,1.5376705476413115,565382.8589974192,77250.04535504346,48829.59667841311,1.4741884006365984
469331.0008130084,21501.164543080547,14605.404592922743,5.069713454878004,487617.1925885607,61079.29936288523,14605.404592922743,0.3123805430334427
551348.7990369161,41989.476103992056,33132.90114541374,7.122122192643254,592835.8340918337,75397.84038379366,33132.90114541374,4.807739174575364
479925.1984557551,67029.23728028104,66196.31416408806,4.397749031858359,496167.4832825226,44907.92560460212,66196.31416408806,3.7101227375825014
424240.71007820976,24771.487705952364,22091.559553273917,8.124253352295444,453941.7737548794,46224.614100462975,22091.559553273917,6.221395878606647
587948.654815768,64346.691818705614,82473.4331001065,7.633106355637544,599326.9987268755,46005.1243302072,82473.4331001065,2.855947044032714
531277.9851753481,67209.1112790228,82183.1453008308,2.017437484119286,564017.6200167984,47287.32130563581,82183.1453008308,0.16618918073552347
584318.1735984116,22352.419649479634,21962.4610571514,1.123294304922309,594578.213404322,77705.3997110901,21962.4610571514,0.717033805519093
586819.785984057,39429.95272801889,49333.824766479665,8.50357584728026,601215.7415093926,79993.43030671455,49333.824766479665,1.4459622913696741
556975.4628001037,41312.61977795513,43152.67461421081,8.079505583652555,595841.374033619,40427.62639514712,43152.67461421081,8.061497502453237
535499.912877632,30782.03256228876,15392.772892720157,3.759598670819817,578060.7633216607,33434.95531684971,15392.772892720157,1.0544088314506919
467345.1688218033,44076.20628177773,29341.35271972103,1.9709848634545284,488021.3135552583,86107.16053826871,29341.35271972103,0.9576336601777703
502851.66901456786,52773.41597860745,35179.31980482768,5.950371511838147,517021.65284953604,56303.66318982707,35179.31980482768,4.0473362892046065
477128.9676402785,75239.80806226388,109311.30186573896,6.328442771169572,507179.3350600819,48476.5460877297,109311.30186573896,0.4433377364229965
428336.27491290605,21488.26458369251,26156.064887493856,2.756445916825995,460145.4446001315,74687.70150197358,26156.064887493856,1.7872788497913794
578594.2265754946,29309.859889942563,31635.609289598342,5.381147676136944,605620.8037139707,54791.60264559099,31635.609289598342,5.056092526552898
404446.8580113303,60393.92633613686,60192.605467043155,4.67876874898676,451532.91005079006,87793.29609437703,60192.605467043155,1.047818920208223
457543.80662330124,40899.63908021619,35669.65029655673,2.867565490527727,473926.86386668845,32670.37754598939,35669.65029655673,2.7048385032006967
444119.8767644806,78632.57061624696,106965.71182726492,8.201228982398693,479070.3785276944,84656.01331015838,106965.71182726492,1.5720479872104776
525655.994158389,36583.41198669375,25593.3085825779,6.984339178396121,562208.4272772537,67719.31075126727,25593.3085825779,3.9114013313868163
495950.812325696,46918.311373228134,27513.788476908307,6.407555016268351,506478.9430170699,39527.670523149776,27513.788476908307,6.343476029133956
563211.3022906996,35290.63491116996,51815.34141350852,7.264147146487965,598562.8026430955,84313.85889946442,51815.34141350852,2.8535059872381705
481454.0524561439,57031.71685841695,48653.23616089068,9.708894582022488,514711.869198455,49136.44048642312,48653.23616089068,8.611828771876626
526426.1329994353,75260.79473692816,38950.17543773958,9.240651078935523,562275.0998186297,45377.95351173199,38950.17543773958,5.983136038115539
428743.85003671225,47531.971409314014,43378.902748912886,8.47929733106246,441660.3827244134,31024.23058622181,43378.902748912886,3.172006918337056
415662.74846752273,70176.5349617953,96290.844718697,4.311474486978738,436301.894168985,64812.593688304565,96290.844718697,1.9868623100406781
529594.2660588177,28589.19659853007,27208.72449696995,9.420750522180292,548820.1578110398,32499.57029101744,27208.72449696995,6.270877341438613
463776.1757945841,63468.077776532904,43942.8498543555,3.650851404287985,500965.2646493843,84615.77928204006,43942.8498543555,1.047773235966482
576887.5387802646,53620.08717486492,63304.86031270637,4.243303222339805,591840.0259431606,59214.73982615802,63304.86031270637,2.9344065264906374
576477.958759542,76993.15635023042,56875.97077720788,1.6516157283441224,591574.8833531033,74248.14921437812,56875.97077720788,1.1190400571415973
479632.7201190667,66672.58138819646,35192.30927955293,6.852332852188017,513326.7889173777,87810.9853052732,35192.30927955293,1.1327093969147213
492371.48149121425,46710.16239055878,57724.47548849777,3.470375631634971,526023.5751913919,77385.63733188872,57724.47548849777,0.36035274216900226
550036.6174932357,71334.23619304982,93929.61811278753,1.5596305146414027,567075.0051067469,36961.88402982076,93929.61811278753,0.10592638559243947
510010.2663251598,24915.316075191076,28967.59104020079,7.864110245124275,553091.0990466481,85427.98770882632,28967.59104020079,6.665070469527321
430898.0446899501,27630.011028070203,36697.815844288125,2.1981016323252565,448182.4616088811,31103.55443673242,36697.815844288125,0.2683390756068236
408167.5169415544,45803.47699735453,37835.72537412926,2.2654084014335005,457828.34568417695,56814.50046251252,37835.72537412926,1.3481168106637507
447079.3229148533,26622.817062798407,34842.79065525351,8.658700612932558,477492.908484276,45312.459579652685,34842.79065525351,2.8167582833555374
581366.2704460444,51832.842863487225,67496.29645530896,7.576121414421162,592697.8502902732,57162.85540871948,67496.29645530896,5.885196149330348
501388.6144548573,69042.16692776294,49643.320113867914,2.8626839033353195,528786.471492879,57078.48417832007,49643.320113867914,0.9042187163628941
478584.271528264,79333.30800878047,72369.31428539728,3.7611956680803336,490242.876118569,81036.60088086093,72369.31428539728,3.5628043388468287
519677.07623000565,36221.40680526435,20863.630713748804,4.988400478070057,554329.9556939371,61010.55196746359,20863.630713748804,1.0150220830888588
536205.9170079775,20408.45642172014,11611.160307699922,4.563587941325171,547404.0183648048,41572.73320905316,11611.160307699922,2.2453051030422
419293.6837001361,52161.84030480258,41511.87300468482,1.2103974210184312,430128.1809715012,56045.53104256343,41511.87300468482,0.14070077576179318
482060.90994224756,37145.587231110854,19957.41899825425,9.895695218999998,522651.46126467694,30201.25562109364,19957.41899825425,3.817825028663627
442417.82386193506,27150.657737847825,34280.54456564512,1.7504120722159988,470794.4283870211,81080.47857459984,34280.54456564512,0.9319059420847402
598746.2973405963,78807.84480698363,82861.74855312271,1.4970734209839622,625675.1571629113,58111.4556530454,82861.74855312271,0.39100430752538995
521705.0713925306,24763.539335368154,31936.0130476032,7.531780277697577,558310.2131960148,59964.81820050643,31936.0130476032,5.891739259943595
551345.0557172316,42265.41659376089,47399.55120099066,7.028520073910737,588892.6437105545,77373.41187904576,47399.55120099066,5.445783789340899
564872.6713780591,49333.198458441955,61668.26130406131,7.132621208341756,583366.2654384814,59768.83821630721,61668.26130406131,5.517800703229685
475318.09497496614,26251.533490488175,26341.7983012327,9.031672708161137,521978.36553707265,55829.114634234254,26341.7983012327,0.9796569533862647
474362.58849919576,79987.77076608934,103716.16876599939,4.8526966752509875,493036.71117455146,49271.319636384156,103716.16876599939,2.4051305786901573
411618.42983473954,46395.79856632746,57242.120652458485,5.805144691668275,422655.7129936153,82874.98321735041,57242.120652458485,4.325124884572677
573081.0033322674,60174.681267575965,76116.59653497064,2.5596132998077166,604568.3916116284,43412.35419049994,76116.59653497064,1.4745242216302061
537832.326433968,40873.54342036303,33500.90118293993,7.643985998491813,552534.9394448486,38329.11709480948,33500.90118293993,5.174645590147471
500083.12844953925,65763.355302874,51190.63672224139,9.870516275955074,518233.94241518184,61652.68187478454,51190.63672224139,2.196679263479705
569730.7559331565,39216.47783785175,35407.15781474126,8.61748088810198,616401.417200144,39753.65242761575,35407.15781474126,5.573377245592542
520320.9103397679,54423.686118788995,50695.82720953784,8.396028069012779,561592.7579178093,85735.75471843779,50695.82720953784,0.9264386867466241
572098.7866476992,67089.93627340507,52146.85731207435,9.289019446031885,602208.9619486965,59205.81108589597,52146.85731207435,5.093806994859668
415233.8433151267,44114.476332963975,48526.15461229243,9.841609304956968,458524.38408889156,81539.43177127047,48526.15461229243,3.8180819565468
408566.14487745945,37370.71862703997,42163.530808890966,4.845569932495136,435606.4616998743,33790.0791968274,42163.530808890966,0.603813477662355
482779.56340312527,60583.19916291588,84523.14171062535,3.4487401591127362,525324.8642865795,73262.73259946652,84523.14171062535,3.061040920313081
573628.7716237414,41471.76992002175,54083.88227170923,5.524411287782004,604579.9773772479,75872.47175932715,54083.88227170923,1.0285756570826996
494437.9576713118,44905.35390391009,55883.831785284565,2.770513534907703,538883.4987464581,42897.29326181246,55883.831785284565,1.298222104686235
425438.86098126764,79256.51366479389,60962.323116882006,8.77864287884841,459810.6719516491,68046.34769143199,60962.323116882006,4.691048786324769
542580.0401110782,24536.468951260078,12936.713336865412,8.061389507867442,591576.1675977708,38982.6296013169,12936.713336865412,1.013625274252817
578524.3556606653,77977.9339582484,55954.776195675404,3.417700580703608,589874.3717977308,80577.2673080941,55954.776195675404,0.716910913535696
445393.80638576904,49756.40058487648,74536.76460854057,7.7881655197604065,477824.5723653241,51426.789151401914,74536.76460854057,6.859245620737683
574634.1921975277,27320.76553589684,17046.801367204145,3.2087170150688973,585422.1170352501,54062.563122346786,17046.801367204145,2.8533846657688744
410673.8497448565,74620.79180375086,62256.11493571274,7.988949598959045,448648.4785136959,37206.36279856852,62256.11493571274,5.861704589640432
431689.0960449353,24763.75070954534,14630.537102879418,2.874670543343698,471521.8979610838,76310.17317068554,14630.537102879418,2.678631319353012
586309.7423553239,75122.86487741463,96464.9881346576,4.707431255668826,627335.8569340896,30732.75477216185,96464.9881346576,4.602097622879758
528558.9775587479,39792.78214347604,26145.569347776865,8.4287462714794,545211.6594684252,61581.684591611454,26145.569347776865,1.7437658531244882
464671.43511450826,36995.23136229912,24627.162516210617,9.60049517593001,491670.5501027251,52040.27203590941,24627.162516210617,6.3072685123933
412449.7102415624,27617.12400692158,31487.770339996383,3.0395144307030204,455910.72201586305,88733.86884473526,31487.770339996383,1.8301043109460264
440221.8939940834,26982.73478715396,32866.24457672281,7.551267805725899,473367.6215967494,51975.464357072255,32866.24457672281,2.2808322574077153
581644.8849795121,20535.618559958308,15259.511888212604,9.385939390394773,617547.9435640184,60279.048344497336,15259.511888212604,7.161865314941283
515203.9488446987,50137.735203753335,64764.33833712261,3.0822139347254773,536719.6279105686,55889.7756166087,64764.33833712261,1.5538595155364119
526530.2438211665,45967.345958973834,44721.363359546434,8.155550670152468,560767.3436715769,66322.58192966352,44721.363359546434,3.790972487250295
581713.7423305898,53307.60897805216,53167.455163023864,2.2525649396845666,618490.8760764104,61940.68437778024,53167.455163023864,1.6236646379022401
578956.1344473277,57668.82596338454,77267.59921891672,4.226822853363176,622895.8495881608,61405.46036290821,77267.59921891672,3.5749903745877165
424751.3978833405,74892.16696221448,94415.39773847161,3.411589553075451,453015.4661196102,43303.23552423228,94415.39773847161,1.8505826096993974
480572.61654985975,72428.31318386445,83743.32015487598,9.13717013670031,502890.7508737493,74550.77008896471,83743.32015487598,7.2683901615409585
477914.441405033,57430.51023151995,29951.34081573166,5.475360252708106,527903.0528690816,32195.64372021975,29951.34081573166,2.4390518851720513
516605.8573006153,46569.970749841406,33669.8775489538,7.302431990075201,558180.1273253782,88830.39771925757,33669.8775489538,4.18416481329071
423862.529037191,56970.0567848557,64226.63378646423,9.313056802070873,442085.3037221628,57366.4931195856,64226.63378646423,2.197659169554972
477074.60505976545,34474.134682115066,22941.826277304543,5.681439771643345,510404.1790623433,44822.291427624295,22941.826277304543,1.2767355270466552
437862.4769848643,43270.374024909106,46682.21023369352,8.835406890196019,461759.52625940694,49369.7905165836,46682.21023369352,4.821861503322285
408772.3121780878,35101.77083262658,30798.857098047203,3.6614741074415607,451621.97705881286,65728.9488004949,30798.857098047203,2.0436285891258454
581149.3030150342,44014.23503545113,25187.167337779436,3.3813490623751625,615943.5902669157,62873.45701839731,25187.167337779436,3.360883297607632
515277.2803250016,36356.42940414258,27132.592671521164,3.647178620146301,544517.020603819,41762.78508867729,27132.592671521164,2.602820755998471
404434.5245693317,78917.8345459268,49645.13350697547,6.070706923978236,420722.56017768587,56302.254807849924,49645.13350697547,0.4891875747807912
